species,decimalLongitude,decimalLatitude
Gentianella campestris,14.88358,58.14275
Gentianella campestris,9.30072,62.73918
Gentianella campestris,9.27104,62.74554
Gentianella campestris,8.35523,63.67018
Gentianella campestris,9.546731,62.21193
Gentianella campestris,9.535559,62.210292
Gentianella campestris,11.420119,64.135994
Gentianella campestris,11.512717,63.650867
Gentianella campestris,15.94598,68.26304
Gentianella campestris,15.01874,67.93189
Gentianella campestris,9.541566,63.710137
Gentianella campestris,9.692166,61.3621
Gentianella campestris,10.444607,60.318009
Gentianella campestris,11.122996,62.420468
Gentianella campestris,9.911958,59.702658
Gentianella campestris,9.922987,59.703536
Gentianella campestris,9.912428,59.69699
Gentianella campestris,10.200252,59.709886
Gentianella campestris,8.986807,61.645962
Gentianella campestris,9.769909,59.642168
Gentianella campestris,9.786989,59.642103
Gentianella campestris,9.931986,59.712034
Gentianella campestris,9.778711,59.638497
Gentianella campestris,9.746558,59.631446
Gentianella campestris,9.935562,59.707042
Gentianella campestris,13.40121,58.59833
Gentianella campestris,11.58631,57.86456
Gentianella campestris,11.79532,57.567
Gentianella campestris,13.38401,58.56869
Gentianella campestris,13.59305,58.04803
Gentianella campestris,13.38359,58.57375
Gentianella campestris,13.68045,58.2765
Gentianella campestris,12.34859,59.54613
Gentianella campestris,11.15296,58.7644
Gentianella campestris,15.14537,62.7263
Gentianella campestris,14.89036,63.19989
Gentianella campestris,14.80883,63.33407
Gentianella campestris,11.60931,57.77034
Gentianella campestris,17.40725,58.83337
Gentianella campestris,14.70406,63.17543
Gentianella campestris,13.21664,63.40838
Gentianella campestris,16.69528,56.61527
Gentianella campestris,11.54274,58.05906
Gentianella campestris,14.64544,63.18771
Gentianella campestris,14.78306,63.41578
Gentianella campestris,17.87346,59.18165
Gentianella campestris,14.45094,57.7839
Gentianella campestris,14.53303,61.24503
Gentianella campestris,17.87539,59.46721
Gentianella campestris,14.70389,63.1677
Gentianella campestris,17.3526,60.60549
Gentianella campestris,17.64695,58.9722
Gentianella campestris,12.83705,57.39333
Gentianella campestris,14.32336,62.90825
Gentianella campestris,13.91926,63.39148
Gentianella campestris,12.51673,59.07698
Gentianella campestris,14.88609,57.78696
Gentianella campestris,12.71888,60.41871
Gentianella campestris,17.26134,62.90528
Gentianella campestris,14.30645,63.48083
Gentianella campestris,17.59045,60.63466
Gentianella campestris,14.62587,63.01341
Gentianella campestris,14.9876,57.84
Gentianella campestris,16.30386,58.86671
Gentianella campestris,12.58251,60.15946
Gentianella campestris,14.69576,60.04257
Gentianella campestris,15.56195,58.1984
Gentianella campestris,12.50655,59.99489
Gentianella campestris,18.8267,69.6592
Gentianella campestris,12.717708,66.042375
Gentianella campestris,10.835492,64.866104
Gentianella campestris,14.24985,60.1638
Gentianella campestris,15.8368,58.79686
Gentianella campestris,14.57448,63.2938
Gentianella campestris,16.203213,68.771979
Gentianella campestris,9.613569,62.52914
Gentianella campestris,9.579221,62.502358
Gentianella campestris,13.007546,67.896011
Gentianella campestris,9.591285,62.499965
Gentianella campestris,11.7265,65.760803
Gentianella campestris,11.722152,65.755975
Gentianella campestris,9.556161,62.955097
Gentianella campestris,17.88794,60.55562
Gentianella campestris,14.79933,60.02393
Gentianella campestris,16.91994,62.20208
Gentianella campestris,12.461385,66.316345
Gentianella campestris,16.192968,68.777534
Gentianella campestris,12.570647,66.385531
Gentianella campestris,12.578651,66.373081
Gentianella campestris,12.525273,66.336252
Gentianella campestris,7.509538,60.600626
Gentianella campestris,12.531849,66.311448
Gentianella campestris,12.481166,66.316926
Gentianella campestris,16.36361,58.82973
Gentianella campestris,16.8503,58.9449
Gentianella campestris,14.31963,63.30083
Gentianella campestris,12.793474,65.817859
Gentianella campestris,12.844112,65.810896
Gentianella campestris,10.436684,62.200191
Gentianella campestris,7.289468,61.436486
Gentianella campestris,7.300204,61.443544
Gentianella campestris,7.29796,61.430343
Gentianella campestris,7.302132,61.421541
Gentianella campestris,12.509013,66.330609
Gentianella campestris,12.502177,66.336469
Gentianella campestris,12.490275,66.321158
Gentianella campestris,12.214662,65.943315
Gentianella campestris,20.483798,70.050591
Gentianella campestris,12.540041,66.348822
Gentianella campestris,12.585343,66.378132
Gentianella campestris,20.5397,70.071407
Gentianella campestris,10.358009,60.154763
Gentianella campestris,11.0997,62.412714
Gentianella campestris,9.609961,62.306494
Gentianella campestris,12.220079,66.216157
Gentianella campestris,12.623405,66.303312
Gentianella campestris,9.598337,60.903745
Gentianella campestris,9.557688,62.718418
Gentianella campestris,14.931878,67.575058
Gentianella campestris,9.587081,60.905326
Gentianella campestris,9.210534,62.582251
Gentianella campestris,16.4731,68.6399
Gentianella campestris,14.04016,63.82874
Gentianella campestris,15.20499,62.83767
Gentianella campestris,10.609112,60.260562
Gentianella campestris,10.568113,60.257416
Gentianella campestris,10.541874,60.258071
Gentianella campestris,10.601773,60.27509
Gentianella campestris,10.623315,60.260722
Gentianella campestris,8.928477,61.560697
Gentianella campestris,11.8602,62.6649
Gentianella campestris,11.6847,62.6683
Gentianella campestris,11.0033,62.4104
Gentianella campestris,11.0003,62.3655
Gentianella campestris,11.7213,62.6407
Gentianella campestris,11.7026,62.65
Gentianella campestris,11.178,62.4167
Gentianella campestris,11.3182,62.4773
Gentianella campestris,9.196314,60.984744
Gentianella campestris,10.319639,60.159224
Gentianella campestris,9.207498,60.985611
Gentianella campestris,12.229386,65.951835
Gentianella campestris,10.737266,60.697996
Gentianella campestris,10.570359,60.282929
Gentianella campestris,15.450538,67.208331
Gentianella campestris,12.528174,66.344226
Gentianella campestris,10.509696,60.250717
Gentianella campestris,9.922027,59.716688
Gentianella campestris,9.818685,62.26975
Gentianella campestris,12.229718,65.944091
Gentianella campestris,11.144544,64.975777
Gentianella campestris,8.914117,61.015935
Gentianella campestris,9.892526,63.839882
Gentianella campestris,9.885681,63.835402
Gentianella campestris,14.515544,67.32111
Gentianella campestris,9.628826,61.772474
Gentianella campestris,8.380329,63.674766
Gentianella campestris,8.669874,63.575205
Gentianella campestris,8.092177,63.459895
Gentianella campestris,9.878162,63.830458
Gentianella campestris,9.704401,61.813537
Gentianella campestris,8.988444,61.009601
Gentianella campestris,8.899313,60.783394
Gentianella campestris,7.550618,60.608188
Gentianella campestris,8.85093,63.770131
Gentianella campestris,9.865784,63.825526
Gentianella campestris,9.204147,61.003731
Gentianella campestris,14.447191,67.228721
Gentianella campestris,8.619668,63.677303
Gentianella campestris,14.30051,62.8716
Gentianella campestris,14.74998,63.02701
Gentianella campestris,17.22718,58.75277
Gentianella campestris,14.58786,63.38729
Gentianella campestris,17.07643,60.48828
Gentianella campestris,16.60616,62.18902
Gentianella campestris,14.6233,58.02999
Gentianella campestris,16.37825,63.5797
Gentianella campestris,16.04183,63.50719
Gentianella campestris,14.91965,59.90337
Gentianella campestris,14.85248,59.9743
Gentianella campestris,14.80124,60.02905
Gentianella campestris,14.78599,59.98826
Gentianella campestris,14.79828,59.98425
Gentianella campestris,14.81,59.98395
Gentianella campestris,15.263985,67.402412
Gentianella campestris,6.141773,60.422892
Gentianella campestris,9.734046,61.411367
Gentianella campestris,19.815658,70.169432
Gentianella campestris,15.273633,67.38458
Gentianella campestris,14.90042,63.07479
Gentianella campestris,14.78927,63.13624
Gentianella campestris,12.05761,63.32775
Gentianella campestris,14.54829,63.46128
Gentianella campestris,10.290489,61.412055
Gentianella campestris,11.761983,65.099223
Gentianella campestris,9.638294,61.105066
Gentianella campestris,9.357894,61.614456
Gentianella campestris,10.4616,62.312501
Gentianella campestris,9.701634,61.581141
Gentianella campestris,7.514848,60.605278
Gentianella campestris,12.76398,62.76115
Gentianella campestris,9.676769,62.306511
Gentianella campestris,11.208693,64.734686
Gentianella campestris,8.971915,60.325819
Gentianella campestris,8.948253,61.658332
Gentianella campestris,8.994247,61.656429
Gentianella campestris,17.008684,68.856607
Gentianella campestris,8.060996,60.48151
Gentianella campestris,8.94925,61.651644
Gentianella campestris,14.28836,63.32172
Gentianella campestris,15.71561,63.57774
Gentianella campestris,12.4111,62.53698
Gentianella campestris,12.38798,62.70371
Gentianella campestris,14.82475,64.34423
Gentianella campestris,17.50325,60.53326
Gentianella campestris,15.5969,62.59134
Gentianella campestris,17.36651,60.59913
Gentianella campestris,14.74735,61.15869
Gentianella campestris,14.91794,61.78312
Gentianella campestris,16.52723,61.58095
Gentianella campestris,17.55075,62.22836
Gentianella campestris,15.66652,57.04175
Gentianella campestris,16.24806,60.27044
Gentianella campestris,18.43917,60.03553
Gentianella campestris,15.25037,61.11641
Gentianella campestris,14.48741,59.69064
Gentianella campestris,14.85692,60.40876
Gentianella campestris,14.64936,57.57537
Gentianella campestris,18.321868,69.729518
